stimuli,emotion_stimuli,subject,emotion_subject
ota_sad_au_mouth_1_0,sad,35,sad
koyama_sad_au_mouth_1_0,sad,35,sad
iwagami_sad_au_mouth_3_0,sad,35,sad
henmi_sad_au_mouth_3_0,sad,35,sad
kikuguti_sad_au_1_0,sad,35,sad
sirakura_sad_au_mouth_1_0_130,sad,35,sad
nakatakuma_sad_au_2_0,sad,35,sad
nishio_sur_au_mouth_2_0,sur,35,sur
ota_sur_fr_1_0,sur,35,sur
koyama_sur_fr_2_0,sur,35,sur
iwagami_sur_au_mouth_2_0,sur,35,sur
henmi_sur_au_mouth_2_0,sur,35,sur
kikuguti_sur_fr_2_0,sur,35,sur
sirakura_sur_fr_1_0,sur,35,sur
nakatakuma_sur_au_mouth_2_0,sur,35,sur
nishio_ang_au_cl_2_0,ang,36,ang
ota_ang_au_cl_1_0,ang,36,ang
koyama_ang_au_cl_2_0,ang,36,ang
iwagami_ang_au_cl_1_0,ang,36,sad
henmi_ang_au_cl_4_0,ang,36,ang
kikuguti_ang_au_cl_1_0,ang,36,ang
sirakura_ang_au_cl_3_0,ang,36,dis
nakatakuma_ang_au_cl_2_0,ang,36,ang
nishio_dis_au_cl_3_0,dis,36,dis
ota_dis_au_cl_1_0,dis,36,dis
koyama_dis_au_cl_2_0,dis,36,dis
iwagami_dis_au_cl_1_0,dis,36,dis
henmi_dis_au_cl_1_0,dis,36,dis
kikuguti_dis_au_cl_4_0,dis,36,dis
sirakura_dis_au_cl_1_0,dis,36,dis
nakatakuma_dis_au_cl_1_0,dis,36,dis
nishio_fea_au_mouth_2_0,fea,36,fea
ota_fea_fr_2_0,fea,36,fea
koyama_fea_fr_2_0,fea,36,fea
iwagami_fea_au_mouth_1_0,fea,36,fea
henmi_fea_au_mouth_2_0,fea,36,fea
kikuguti_fea_au_mouth_1_0,fea,36,sad
sirakura_fea_fr_2_0,fea,36,fea
nakatakuma_fea_fr_1_0,fea,36,fea
nishio_hap_au_du_1_0,hap,36,hap
ota_hap_au_du_1_0,hap,36,hap
koyama_hap_au_du_1_0,hap,36,hap
iwagami_hap_au_du_2_0,hap,36,hap
henmi_hap_au_du_1_0,hap,36,hap
kikuguti_hap_au_du_4_0,hap,36,hap
sirakura_hap_au_du_2_0,hap,36,hap
nakatakuma_hap_au_du_1_0,hap,36,hap
nishio_sad_au_1_0,sad,36,sad
ota_sad_au_mouth_1_0,sad,36,sad
koyama_sad_au_mouth_1_0,sad,36,sad
iwagami_sad_au_mouth_3_0,sad,36,sad
henmi_sad_au_mouth_3_0,sad,36,sad
kikuguti_sad_au_1_0,sad,36,sad
sirakura_sad_au_mouth_1_0_130,sad,36,sad
nakatakuma_sad_au_2_0,sad,36,sad
nishio_sur_au_mouth_2_0,sur,36,sur
ota_sur_fr_1_0,sur,36,sur
koyama_sur_fr_2_0,sur,36,sur
iwagami_sur_au_mouth_2_0,sur,36,sur
henmi_sur_au_mouth_2_0,sur,36,sur
kikuguti_sur_fr_2_0,sur,36,sur
sirakura_sur_fr_1_0,sur,36,sur
nakatakuma_sur_au_mouth_2_0,sur,36,sur
nishio_ang_au_cl_2_0,ang,37,ang
ota_ang_au_cl_1_0,ang,37,ang
koyama_ang_au_cl_2_0,ang,37,ang
iwagami_ang_au_cl_1_0,ang,37,ang
henmi_ang_au_cl_4_0,ang,37,ang
kikuguti_ang_au_cl_1_0,ang,37,ang
sirakura_ang_au_cl_3_0,ang,37,ang
nakatakuma_ang_au_cl_2_0,ang,37,ang
nishio_dis_au_cl_3_0,dis,37,dis
ota_dis_au_cl_1_0,dis,37,dis
koyama_dis_au_cl_2_0,dis,37,dis
iwagami_dis_au_cl_1_0,dis,37,dis
henmi_dis_au_cl_1_0,dis,37,dis
kikuguti_dis_au_cl_4_0,dis,37,dis
sirakura_dis_au_cl_1_0,dis,37,dis
nakatakuma_dis_au_cl_1_0,dis,37,dis
nishio_fea_au_mouth_2_0,fea,37,fea
ota_fea_fr_2_0,fea,37,fea
koyama_fea_fr_2_0,fea,37,sur
iwagami_fea_au_mouth_1_0,fea,37,fea
henmi_fea_au_mouth_2_0,fea,37,fea
kikuguti_fea_au_mouth_1_0,fea,37,sad
sirakura_fea_fr_2_0,fea,37,fea
nakatakuma_fea_fr_1_0,fea,37,fea
nishio_hap_au_du_1_0,hap,37,hap
ota_hap_au_du_1_0,hap,37,hap
koyama_hap_au_du_1_0,hap,37,hap
iwagami_hap_au_du_2_0,hap,37,hap
henmi_hap_au_du_1_0,hap,37,hap
kikuguti_hap_au_du_4_0,hap,37,hap
sirakura_hap_au_du_2_0,hap,37,hap
nakatakuma_hap_au_du_1_0,hap,37,hap
nishio_sad_au_1_0,sad,37,sad
ota_sad_au_mouth_1_0,sad,37,sad
koyama_sad_au_mouth_1_0,sad,37,sad
iwagami_sad_au_mouth_3_0,sad,37,sad
henmi_sad_au_mouth_3_0,sad,37,sad
kikuguti_sad_au_1_0,sad,37,sad
sirakura_sad_au_mouth_1_0_130,sad,37,sad
nakatakuma_sad_au_2_0,sad,37,sad
nishio_sur_au_mouth_2_0,sur,37,sur
ota_sur_fr_1_0,sur,37,sur
koyama_sur_fr_2_0,sur,37,sur
iwagami_sur_au_mouth_2_0,sur,37,sur
henmi_sur_au_mouth_2_0,sur,37,sur
kikuguti_sur_fr_2_0,sur,37,fea
sirakura_sur_fr_1_0,sur,37,sur
nakatakuma_sur_au_mouth_2_0,sur,37,sur
nishio_ang_au_cl_2_0,ang,38,ang
ota_ang_au_cl_1_0,ang,38,ang
koyama_ang_au_cl_2_0,ang,38,ang
iwagami_ang_au_cl_1_0,ang,38,ang
henmi_ang_au_cl_4_0,ang,38,ang
kikuguti_ang_au_cl_1_0,ang,38,ang
sirakura_ang_au_cl_3_0,ang,38,ang
nakatakuma_ang_au_cl_2_0,ang,38,ang
nishio_dis_au_cl_3_0,dis,38,sad
ota_dis_au_cl_1_0,dis,38,dis
koyama_dis_au_cl_2_0,dis,38,dis
iwagami_dis_au_cl_1_0,dis,38,dis
henmi_dis_au_cl_1_0,dis,38,dis
kikuguti_dis_au_cl_4_0,dis,38,dis
sirakura_dis_au_cl_1_0,dis,38,sad
nakatakuma_dis_au_cl_1_0,dis,38,dis
nishio_fea_au_mouth_2_0,fea,38,fea
ota_fea_fr_2_0,fea,38,fea
koyama_fea_fr_2_0,fea,38,fea
iwagami_fea_au_mouth_1_0,fea,38,fea
henmi_fea_au_mouth_2_0,fea,38,fea
kikuguti_fea_au_mouth_1_0,fea,38,sad
sirakura_fea_fr_2_0,fea,38,fea
nakatakuma_fea_fr_1_0,fea,38,fea
nishio_hap_au_du_1_0,hap,38,hap
ota_hap_au_du_1_0,hap,38,hap
koyama_hap_au_du_1_0,hap,38,hap
iwagami_hap_au_du_2_0,hap,38,hap
henmi_hap_au_du_1_0,hap,38,hap
kikuguti_hap_au_du_4_0,hap,38,hap
sirakura_hap_au_du_2_0,hap,38,hap
nakatakuma_hap_au_du_1_0,hap,38,hap
nishio_sad_au_1_0,sad,38,sad
ota_sad_au_mouth_1_0,sad,38,sad
koyama_sad_au_mouth_1_0,sad,38,sad
iwagami_sad_au_mouth_3_0,sad,38,sad
henmi_sad_au_mouth_3_0,sad,38,sad
kikuguti_sad_au_1_0,sad,38,sad
sirakura_sad_au_mouth_1_0_130,sad,38,sad
nakatakuma_sad_au_2_0,sad,38,sad
nishio_sur_au_mouth_2_0,sur,38,fea
ota_sur_fr_1_0,sur,38,sur
koyama_sur_fr_2_0,sur,38,sur
iwagami_sur_au_mouth_2_0,sur,38,sur
henmi_sur_au_mouth_2_0,sur,38,sur
kikuguti_sur_fr_2_0,sur,38,sur
sirakura_sur_fr_1_0,sur,38,sur
nakatakuma_sur_au_mouth_2_0,sur,38,sur
